tipo,ubicacion,timestamp,comuna
Accidente,Calle falsa #1869,2025-05-31 12:15:16.189421,Maipú
Accidente,Calle falsa #1559,2025-05-31 12:55:54.189421,Maipú
Accidente,Calle falsa #1004,2025-05-31 13:13:48.189421,Maipú
Accidente,Calle falsa #700,2025-05-31 13:45:27.189421,Maipú
Accidente,Calle falsa #2065,2025-05-31 14:07:09.189421,Maipú
Accidente,Calle falsa #991,2025-05-31 14:16:42.189421,Maipú
Accidente,Calle falsa #923,2025-05-31 14:24:52.189421,Maipú
Accidente,Calle falsa #1774,2025-05-31 14:30:19.189421,Maipú
Accidente,Calle falsa #702,2025-05-31 14:43:00.189421,Maipú
Accidente,Calle falsa #2336,2025-05-31 14:48:48.189421,Maipú
Accidente,Calle falsa #1239,2025-05-31 15:24:59.189421,Maipú
Accidente,Calle falsa #640,2025-05-31 15:30:36.189421,Maipú
Accidente,Calle falsa #2707,2025-05-31 15:40:07.189421,Maipú
Accidente,Calle falsa #1366,2025-05-31 16:08:03.189421,Maipú
Accidente,Calle falsa #1169,2025-05-31 16:18:17.189421,Maipú
Accidente,Calle falsa #1148,2025-05-31 16:29:48.189421,Maipú
Accidente,Calle falsa #2041,2025-05-31 16:37:30.189421,Maipú
Accidente,Calle falsa #1024,2025-05-31 17:07:23.189421,Maipú
Accidente,Calle falsa #2636,2025-05-31 17:15:42.189421,Maipú
Accidente,Calle falsa #2639,2025-05-31 17:30:21.189421,Maipú
Accidente,Calle falsa #1107,2025-05-31 17:54:43.189421,Maipú
Accidente,Calle falsa #551,2025-05-31 18:07:16.189421,Maipú
Accidente,Calle falsa #835,2025-05-31 18:16:53.189421,Maipú
Accidente,Calle falsa #41,2025-05-31 18:36:03.189421,Maipú
Accidente,Calle falsa #627,2025-05-31 18:50:09.189421,Maipú
Accidente,Calle falsa #2392,2025-05-31 18:57:23.189421,Maipú
Accidente,Calle falsa #644,2025-05-31 19:13:58.189421,Maipú
Accidente,Calle falsa #1930,2025-05-31 19:23:09.189421,Maipú
Accidente,Calle falsa #1126,2025-05-31 19:28:16.189421,Maipú
Accidente,Calle falsa #2363,2025-05-31 19:39:56.189421,Maipú
Accidente,Calle falsa #2694,2025-05-31 19:46:11.189421,Maipú
Accidente,Calle falsa #1691,2025-05-31 19:51:56.189421,Maipú
Accidente,Calle falsa #2325,2025-05-31 20:06:15.189421,Maipú
Accidente,Calle falsa #354,2025-05-31 20:15:00.189421,Maipú
Accidente,Calle falsa #1458,2025-05-31 20:22:22.189421,Maipú
Accidente,Calle falsa #59,2025-05-31 20:46:35.189421,Maipú
Accidente,Calle falsa #1626,2025-05-31 21:14:37.189421,Maipú
Accidente,Calle falsa #299,2025-05-31 21:29:08.189421,Maipú
Accidente,Calle falsa #948,2025-05-31 21:49:53.189421,Maipú
Accidente,Calle falsa #255,2025-05-31 22:05:09.189421,Maipú
Accidente,Calle falsa #2505,2025-05-31 22:12:58.189421,Maipú
Accidente,Calle falsa #2494,2025-05-31 22:31:49.189421,Maipú
Accidente,Calle falsa #1446,2025-05-31 22:57:22.189421,Maipú
Accidente,Calle falsa #2435,2025-05-31 23:02:59.189421,Maipú
Accidente,Calle falsa #1078,2025-05-31 23:13:09.189421,Maipú
Accidente,Calle falsa #2491,2025-05-31 23:21:59.189421,Maipú
Accidente,Calle falsa #1161,2025-05-31 23:41:27.189421,Maipú
Accidente,Calle falsa #2116,2025-05-31 23:52:38.189421,Maipú
Accidente,Calle falsa #1518,2025-06-01 00:32:52.189421,Maipú
Accidente,Calle falsa #954,2025-06-01 00:51:24.189421,Maipú
Accidente,Calle falsa #870,2025-06-01 00:57:08.189421,Maipú
Accidente,Calle falsa #2732,2025-06-01 01:21:09.189421,Maipú
Accidente,Calle falsa #1998,2025-06-01 01:45:24.189421,Maipú
Accidente,Calle falsa #2057,2025-06-01 01:55:19.189421,Maipú
Accidente,Calle falsa #2434,2025-06-01 02:03:54.189421,Maipú
Accidente,Calle falsa #2046,2025-06-01 02:33:59.189421,Maipú
Accidente,Calle falsa #2889,2025-06-01 02:46:31.189421,Maipú
Accidente,Calle falsa #2429,2025-06-01 02:53:42.189421,Maipú
Accidente,Calle falsa #1147,2025-06-01 03:05:07.189421,Maipú
Accidente,Calle falsa #2117,2025-06-01 03:11:38.189421,Maipú
Accidente,Calle falsa #2973,2025-06-01 03:25:40.189421,Maipú
Accidente,Calle falsa #1695,2025-06-01 03:46:17.189421,Maipú
Accidente,Calle falsa #2681,2025-06-01 04:08:44.189421,Maipú
Accidente,Calle falsa #1246,2025-06-01 04:37:57.189421,Maipú
Accidente,Calle falsa #2788,2025-06-01 05:32:42.189421,Maipú
Accidente,Calle falsa #2084,2025-06-01 05:47:00.189421,Maipú
Accidente,Calle falsa #2764,2025-06-01 06:10:12.189421,Maipú
Accidente,Calle falsa #2514,2025-06-01 06:18:53.189421,Maipú
Accidente,Calle falsa #658,2025-06-01 06:39:07.189421,Maipú
Accidente,Calle falsa #1641,2025-06-01 07:00:45.189421,Maipú
Accidente,Calle falsa #2541,2025-06-01 07:14:23.189421,Maipú
Accidente,Calle falsa #1551,2025-06-01 07:23:27.189421,Maipú
Accidente,Calle falsa #1211,2025-06-01 07:46:50.189421,Maipú
Accidente,Calle falsa #1671,2025-06-01 07:55:23.189421,Maipú
Accidente,Calle falsa #401,2025-06-01 08:15:24.189421,Maipú
Accidente,Calle falsa #16,2025-06-01 08:57:46.189421,Maipú
Accidente,Calle falsa #194,2025-06-01 09:06:31.189421,Maipú
Accidente,Calle falsa #1198,2025-06-01 09:18:34.189421,Maipú
Accidente,Calle falsa #2561,2025-06-01 09:26:26.189421,Maipú
Accidente,Calle falsa #2658,2025-06-01 09:38:19.189421,Maipú
Accidente,Calle falsa #2905,2025-06-01 10:01:45.189421,Maipú
Accidente,Calle falsa #1771,2025-06-01 10:30:08.189421,Maipú
Accidente,Calle falsa #1441,2025-06-01 11:11:07.189421,Maipú
Accidente,Calle falsa #148,2025-06-01 11:16:35.189421,Maipú
Accidente,Calle falsa #603,2025-06-01 12:04:37.189421,Maipú
Accidente,Calle falsa #2680,2025-06-01 12:12:42.189421,Maipú
Accidente,Calle falsa #2489,2025-06-01 12:17:55.189421,Maipú
Accidente,Calle falsa #2810,2025-06-01 12:44:15.189421,Maipú
Accidente,Calle falsa #2869,2025-06-01 12:54:51.189421,Maipú
Accidente,Calle falsa #1629,2025-06-01 13:13:58.189421,Maipú
Accidente,Calle falsa #2625,2025-06-01 13:28:08.189421,Maipú
Accidente,Calle falsa #404,2025-06-01 13:49:18.189421,Maipú
Accidente,Calle falsa #1978,2025-06-01 13:54:25.189421,Maipú
Accidente,Calle falsa #21,2025-06-01 14:03:49.189421,Maipú
Accidente,Calle falsa #1770,2025-06-01 14:13:17.189421,Maipú
Accidente,Calle falsa #571,2025-06-01 14:32:37.189421,Maipú
Accidente,Calle falsa #2711,2025-06-01 14:41:29.189421,Maipú
Accidente,Calle falsa #2912,2025-06-01 14:49:21.189421,Maipú
Accidente,Calle falsa #981,2025-06-01 15:01:31.189421,Maipú
Accidente,Calle falsa #908,2025-06-01 15:23:01.189421,Maipú
Accidente,Calle falsa #223,2025-06-01 15:34:06.189421,Maipú
Accidente,Calle falsa #2028,2025-06-01 15:50:17.189421,Maipú
Accidente,Calle falsa #2514,2025-06-01 16:19:57.189421,Maipú
Accidente,Calle falsa #629,2025-06-01 16:28:24.189421,Maipú
Accidente,Calle falsa #2227,2025-06-01 16:58:07.189421,Maipú
Accidente,Calle falsa #1383,2025-06-01 17:03:59.189421,Maipú
Accidente,Calle falsa #2980,2025-06-01 17:16:29.189421,Maipú
Accidente,Calle falsa #1031,2025-06-01 17:23:17.189421,Maipú
Accidente,Calle falsa #114,2025-06-01 17:42:32.189421,Maipú
Accidente,Calle falsa #1099,2025-06-01 18:00:51.189421,Maipú
Accidente,Calle falsa #2293,2025-06-01 18:14:15.189421,Maipú
Accidente,Calle falsa #560,2025-06-01 18:43:18.189421,Maipú
Accidente,Calle falsa #1051,2025-06-01 18:59:16.189421,Maipú
Accidente,Calle falsa #760,2025-06-01 19:24:43.189421,Maipú
Accidente,Calle falsa #503,2025-06-01 19:41:50.189421,Maipú
Accidente,Calle falsa #2043,2025-06-01 20:53:13.189421,Maipú
Accidente,Calle falsa #935,2025-06-01 21:13:36.189421,Maipú
Accidente,Calle falsa #2528,2025-06-01 21:27:30.189421,Maipú
Accidente,Calle falsa #2186,2025-06-01 22:24:04.189421,Maipú
Accidente,Calle falsa #1521,2025-06-01 22:50:22.189421,Maipú
Accidente,Calle falsa #1373,2025-06-01 23:18:33.189421,Maipú
Accidente,Calle falsa #2205,2025-06-01 23:25:49.189421,Maipú
Accidente,Calle falsa #505,2025-06-01 23:34:26.189421,Maipú
Accidente,Calle falsa #2526,2025-06-01 23:43:00.189421,Maipú
Accidente,Calle falsa #119,2025-06-01 23:52:15.189421,Maipú
Accidente,Calle falsa #997,2025-06-02 00:08:15.189421,Maipú
Accidente,Calle falsa #2959,2025-06-02 00:32:59.189421,Maipú
Accidente,Calle falsa #616,2025-06-02 01:02:14.189421,Maipú
Accidente,Calle falsa #1447,2025-06-02 01:14:15.189421,Maipú
Accidente,Calle falsa #1720,2025-06-02 01:28:42.189421,Maipú
Accidente,Calle falsa #426,2025-06-02 01:53:31.189421,Maipú
Accidente,Calle falsa #1729,2025-06-02 02:00:42.189421,Maipú
Accidente,Calle falsa #2287,2025-06-02 02:08:44.189421,Maipú
Accidente,Calle falsa #670,2025-06-02 02:19:47.189421,Maipú
Accidente,Calle falsa #792,2025-06-02 02:40:26.189421,Maipú
Accidente,Calle falsa #2093,2025-06-02 02:54:11.189421,Maipú
Accidente,Calle falsa #2019,2025-06-02 03:12:23.189421,Maipú
Accidente,Calle falsa #2681,2025-06-02 03:36:45.189421,Maipú
Accidente,Calle falsa #790,2025-06-02 03:49:55.189421,Maipú
Accidente,Calle falsa #1810,2025-06-02 04:06:15.189421,Maipú
Accidente,Calle falsa #2958,2025-06-02 04:30:15.189421,Maipú
Accidente,Calle falsa #1856,2025-06-02 04:39:25.189421,Maipú
Accidente,Calle falsa #2656,2025-06-02 04:53:50.189421,Maipú
Accidente,Calle falsa #999,2025-06-02 05:10:15.189421,Maipú
Accidente,Calle falsa #362,2025-06-02 05:20:52.189421,Maipú
Accidente,Calle falsa #536,2025-06-02 05:30:14.189421,Maipú
Accidente,Calle falsa #1054,2025-06-02 05:45:13.189421,Maipú
Accidente,Calle falsa #2273,2025-06-02 05:53:22.189421,Maipú
Accidente,Calle falsa #2159,2025-06-02 06:17:14.189421,Maipú
Accidente,Calle falsa #108,2025-06-02 06:51:09.189421,Maipú
Accidente,Calle falsa #1979,2025-06-02 07:06:55.189421,Maipú
Accidente,Calle falsa #484,2025-06-02 07:24:11.189421,Maipú
Accidente,Calle falsa #1595,2025-06-02 07:29:53.189421,Maipú
Accidente,Calle falsa #936,2025-06-02 07:40:24.189421,Maipú
Accidente,Calle falsa #1883,2025-06-02 07:55:59.189421,Maipú
Accidente,Calle falsa #1187,2025-06-02 08:19:46.189421,Maipú
Accidente,Calle falsa #2410,2025-06-02 08:28:09.189421,Maipú
Accidente,Calle falsa #2542,2025-06-02 08:55:55.189421,Maipú
Accidente,Calle falsa #552,2025-06-02 09:07:16.189421,Maipú
Accidente,Calle falsa #2314,2025-06-02 09:14:21.189421,Maipú
Accidente,Calle falsa #833,2025-06-02 09:47:47.189421,Maipú
Accidente,Calle falsa #2512,2025-06-02 10:14:40.189421,Maipú
Accidente,Calle falsa #1253,2025-06-02 10:30:38.189421,Maipú
Accidente,Calle falsa #1318,2025-06-02 10:36:22.189421,Maipú
Accidente,Calle falsa #2214,2025-06-02 10:58:32.189421,Maipú
Accidente,Calle falsa #438,2025-06-02 11:10:33.189421,Maipú
Accidente,Calle falsa #2806,2025-06-02 11:23:46.189421,Maipú
Accidente,Calle falsa #842,2025-06-02 11:37:15.189421,Maipú
Accidente,Calle falsa #173,2025-06-02 11:52:51.189421,Maipú
Accidente,Calle falsa #1787,2025-06-02 12:16:13.189421,Maipú
Accidente,Calle falsa #1230,2025-06-02 12:32:48.189421,Maipú
Accidente,Calle falsa #2748,2025-06-02 12:42:30.189421,Maipú
Accidente,Calle falsa #620,2025-06-02 13:01:26.189421,Maipú
Accidente,Calle falsa #1840,2025-06-02 13:10:19.189421,Maipú
Accidente,Calle falsa #687,2025-06-02 13:17:22.189421,Maipú
Accidente,Calle falsa #2217,2025-06-02 13:36:02.189421,Maipú
Accidente,Calle falsa #853,2025-06-02 13:56:22.189421,Maipú
Accidente,Calle falsa #2136,2025-06-02 14:04:03.189421,Maipú
Accidente,Calle falsa #495,2025-06-02 14:21:41.189421,Maipú
Accidente,Calle falsa #1279,2025-06-02 14:30:58.189421,Maipú
Accidente,Calle falsa #2560,2025-06-02 14:49:03.189421,Maipú
Accidente,Calle falsa #651,2025-06-02 14:55:17.189421,Maipú
Accidente,Calle falsa #2844,2025-06-02 15:41:48.189421,Maipú
Accidente,Calle falsa #2669,2025-06-02 16:23:01.189421,Maipú
Accidente,Calle falsa #183,2025-06-02 16:29:08.189421,Maipú
Accidente,Calle falsa #2909,2025-06-02 16:34:55.189421,Maipú
Accidente,Calle falsa #945,2025-06-02 17:04:09.189421,Maipú
Accidente,Calle falsa #918,2025-06-02 17:14:45.189421,Maipú
Accidente,Calle falsa #2133,2025-06-02 17:39:04.189421,Maipú
Accidente,Calle falsa #2139,2025-06-02 18:01:26.189421,Maipú
Accidente,Calle falsa #549,2025-06-02 18:20:26.189421,Maipú
Accidente,Calle falsa #2884,2025-06-02 18:38:29.189421,Maipú
Accidente,Calle falsa #1378,2025-06-02 19:03:26.189421,Maipú
Accidente,Calle falsa #1517,2025-06-02 19:15:54.189421,Maipú
Accidente,Calle falsa #903,2025-06-02 19:27:54.189421,Maipú
Accidente,Calle falsa #1524,2025-06-02 19:33:11.189421,Maipú
Accidente,Calle falsa #2377,2025-06-02 19:39:24.189421,Maipú
Accidente,Calle falsa #2525,2025-06-02 19:55:13.189421,Maipú
Accidente,Calle falsa #975,2025-06-02 20:13:46.189421,Maipú
Accidente,Calle falsa #490,2025-06-02 20:35:44.189421,Maipú
Accidente,Calle falsa #559,2025-06-02 20:50:57.189421,Maipú
Accidente,Calle falsa #35,2025-06-02 21:32:08.189421,Maipú
Accidente,Calle falsa #1879,2025-06-02 21:43:59.189421,Maipú
Accidente,Calle falsa #1613,2025-06-02 22:25:29.189421,Maipú
Accidente,Calle falsa #1727,2025-06-02 22:34:18.189421,Maipú
Accidente,Calle falsa #2033,2025-06-02 22:42:36.189421,Maipú
Accidente,Calle falsa #1636,2025-06-02 23:12:50.189421,Maipú
Accidente,Calle falsa #2761,2025-06-02 23:45:34.189421,Maipú
Accidente,Calle falsa #209,2025-06-02 23:57:35.189421,Maipú
Accidente,Calle falsa #2067,2025-06-03 00:03:59.189421,Maipú
Accidente,Calle falsa #2718,2025-06-03 00:14:04.189421,Maipú
Accidente,Calle falsa #2163,2025-06-03 00:26:45.189421,Maipú
Accidente,Calle falsa #11,2025-06-03 00:32:32.189421,Maipú
Accidente,Calle falsa #2094,2025-06-03 00:44:17.189421,Maipú
Accidente,Calle falsa #512,2025-06-03 00:54:18.189421,Maipú
Accidente,Calle falsa #2529,2025-06-03 01:01:56.189421,Maipú
Accidente,Calle falsa #2411,2025-06-03 01:11:45.189421,Maipú
Accidente,Calle falsa #682,2025-06-03 01:19:39.189421,Maipú
Accidente,Calle falsa #495,2025-06-03 01:55:09.189421,Maipú
Accidente,Calle falsa #306,2025-06-03 02:25:28.189421,Maipú
Accidente,Calle falsa #1622,2025-06-03 02:42:52.189421,Maipú
Accidente,Calle falsa #2938,2025-06-03 02:49:07.189421,Maipú
Accidente,Calle falsa #273,2025-06-03 03:13:13.189421,Maipú
Accidente,Calle falsa #740,2025-06-03 03:22:49.189421,Maipú
Accidente,Calle falsa #2763,2025-06-03 03:41:44.189421,Maipú
Accidente,Calle falsa #1446,2025-06-03 03:49:00.189421,Maipú
Accidente,Calle falsa #1669,2025-06-03 04:05:32.189421,Maipú
Accidente,Calle falsa #1839,2025-06-03 04:28:36.189421,Maipú
Accidente,Calle falsa #917,2025-06-03 04:54:06.189421,Maipú
Accidente,Calle falsa #701,2025-06-03 04:59:18.189421,Maipú
Accidente,Calle falsa #738,2025-06-03 05:10:22.189421,Maipú
Accidente,Calle falsa #1348,2025-06-03 05:15:45.189421,Maipú
Accidente,Calle falsa #103,2025-06-03 05:22:56.189421,Maipú
Accidente,Calle falsa #1473,2025-06-03 05:36:01.189421,Maipú
Accidente,Calle falsa #2013,2025-06-03 05:44:03.189421,Maipú
Accidente,Calle falsa #144,2025-06-03 05:49:33.189421,Maipú
Accidente,Calle falsa #435,2025-06-03 06:23:44.189421,Maipú
Accidente,Calle falsa #1432,2025-06-03 07:10:27.189421,Maipú
Accidente,Calle falsa #2031,2025-06-03 07:25:28.189421,Maipú
Accidente,Calle falsa #1806,2025-06-03 07:39:38.189421,Maipú
Accidente,Calle falsa #2865,2025-06-03 08:12:51.189421,Maipú
Accidente,Calle falsa #1828,2025-06-03 08:18:02.189421,Maipú
Accidente,Calle falsa #1676,2025-06-03 08:33:23.189421,Maipú
Accidente,Calle falsa #881,2025-06-03 08:52:39.189421,Maipú
Accidente,Calle falsa #1139,2025-06-03 09:26:18.189421,Maipú
Accidente,Calle falsa #617,2025-06-03 10:06:41.189421,Maipú
Accidente,Calle falsa #2218,2025-06-03 10:22:50.189421,Maipú
Accidente,Calle falsa #2883,2025-06-03 10:29:03.189421,Maipú
Accidente,Calle falsa #307,2025-06-03 10:42:03.189421,Maipú
Accidente,Calle falsa #2478,2025-06-03 10:47:22.189421,Maipú
Accidente,Calle falsa #1777,2025-06-03 11:01:32.189421,Maipú
Accidente,Calle falsa #2046,2025-06-03 11:10:34.189421,Maipú
Accidente,Calle falsa #1762,2025-06-03 11:18:23.189421,Maipú
Accidente,Calle falsa #731,2025-06-03 11:26:07.189421,Maipú
Accidente,Calle falsa #1393,2025-06-03 11:32:29.189421,Maipú
Accidente,Calle falsa #2981,2025-06-03 11:48:29.189421,Maipú
Accidente,Calle falsa #2486,2025-06-03 12:00:02.189421,Maipú
Accidente,Calle falsa #2060,2025-06-03 12:27:46.189421,Maipú
Accidente,Calle falsa #1858,2025-06-03 13:08:06.189421,Maipú
Accidente,Calle falsa #309,2025-06-03 13:15:48.189421,Maipú
Accidente,Calle falsa #1415,2025-06-03 13:28:24.189421,Maipú
Accidente,Calle falsa #433,2025-06-03 13:43:09.189421,Maipú
Accidente,Calle falsa #853,2025-06-03 14:02:51.189421,Maipú
Accidente,Calle falsa #101,2025-06-03 14:26:24.189421,Maipú
Accidente,Calle falsa #1522,2025-06-03 14:42:25.189421,Maipú
Accidente,Calle falsa #2414,2025-06-03 15:20:03.189421,Maipú
Accidente,Calle falsa #2582,2025-06-03 15:34:07.189421,Maipú
Accidente,Calle falsa #1459,2025-06-03 15:54:05.189421,Maipú
Accidente,Calle falsa #840,2025-06-03 16:14:19.189421,Maipú
Accidente,Calle falsa #553,2025-06-03 16:20:57.189421,Maipú
Accidente,Calle falsa #263,2025-06-03 16:34:24.189421,Maipú
Accidente,Calle falsa #620,2025-06-03 16:52:55.189421,Maipú
Accidente,Calle falsa #963,2025-06-03 16:59:24.189421,Maipú
Atasco,Calle falsa #2043,2025-05-29 17:35:58.189421,Maipú
Atasco,Calle falsa #2755,2025-05-29 18:37:59.189421,Maipú
Atasco,Calle falsa #2037,2025-05-29 18:50:19.189421,Maipú
Atasco,Calle falsa #1879,2025-05-29 19:55:15.189421,Maipú
Atasco,Calle falsa #1017,2025-05-29 20:12:38.189421,Maipú
Atasco,Calle falsa #221,2025-05-29 20:19:47.189421,Maipú
Atasco,Calle falsa #1664,2025-05-29 20:25:57.189421,Maipú
Atasco,Calle falsa #2891,2025-05-29 20:32:01.189421,Maipú
Atasco,Calle falsa #2739,2025-05-29 21:05:05.189421,Maipú
Atasco,Calle falsa #2046,2025-05-29 21:35:18.189421,Maipú
Atasco,Calle falsa #2328,2025-05-29 21:56:20.189421,Maipú
Atasco,Calle falsa #1153,2025-05-29 22:15:21.189421,Maipú
Atasco,Calle falsa #1336,2025-05-29 23:06:26.189421,Maipú
Atasco,Calle falsa #2797,2025-05-29 23:27:12.189421,Maipú
Atasco,Calle falsa #2889,2025-05-29 23:34:35.189421,Maipú
Atasco,Calle falsa #1803,2025-05-29 23:40:03.189421,Maipú
Atasco,Calle falsa #254,2025-05-29 23:46:04.189421,Maipú
Atasco,Calle falsa #747,2025-05-29 23:53:18.189421,Maipú
Atasco,Calle falsa #2505,2025-05-30 00:15:19.189421,Maipú
Atasco,Calle falsa #2686,2025-05-30 00:56:27.189421,Maipú
Atasco,Calle falsa #2093,2025-05-30 01:05:47.189421,Maipú
Atasco,Calle falsa #1360,2025-05-30 02:04:10.189421,Maipú
Atasco,Calle falsa #349,2025-05-30 03:15:51.189421,Maipú
Atasco,Calle falsa #2138,2025-05-30 03:54:53.189421,Maipú
Atasco,Calle falsa #384,2025-05-30 04:01:57.189421,Maipú
Atasco,Calle falsa #32,2025-05-30 04:08:29.189421,Maipú
Atasco,Calle falsa #1237,2025-05-30 04:16:26.189421,Maipú
Atasco,Calle falsa #1994,2025-05-30 04:28:53.189421,Maipú
Atasco,Calle falsa #844,2025-05-30 04:45:23.189421,Maipú
Atasco,Calle falsa #2825,2025-05-30 05:05:24.189421,Maipú
Atasco,Calle falsa #2606,2025-05-30 05:34:10.189421,Maipú
Atasco,Calle falsa #2777,2025-05-30 05:47:34.189421,Maipú
Atasco,Calle falsa #2741,2025-05-30 06:09:41.189421,Maipú
Atasco,Calle falsa #277,2025-05-30 06:15:17.189421,Maipú
Atasco,Calle falsa #691,2025-05-30 06:23:19.189421,Maipú
Atasco,Calle falsa #2473,2025-05-30 07:01:14.189421,Maipú
Atasco,Calle falsa #1445,2025-05-30 07:07:54.189421,Maipú
Atasco,Calle falsa #2622,2025-05-30 07:14:27.189421,Maipú
Atasco,Calle falsa #993,2025-05-30 07:38:29.189421,Maipú
Atasco,Calle falsa #2294,2025-05-30 07:52:05.189421,Maipú
Atasco,Calle falsa #348,2025-05-30 08:10:37.189421,Maipú
Atasco,Calle falsa #420,2025-05-30 08:22:22.189421,Maipú
Atasco,Calle falsa #1723,2025-05-30 08:35:16.189421,Maipú
Atasco,Calle falsa #2038,2025-05-30 08:48:26.189421,Maipú
Atasco,Calle falsa #2212,2025-05-30 09:30:49.189421,Maipú
Atasco,Calle falsa #2984,2025-05-30 11:03:31.189421,Maipú
Atasco,Calle falsa #530,2025-05-30 11:19:21.189421,Maipú
Atasco,Calle falsa #1367,2025-05-30 11:57:48.189421,Maipú
Atasco,Calle falsa #390,2025-05-30 12:09:28.189421,Maipú
Atasco,Calle falsa #930,2025-05-30 12:20:48.189421,Maipú
Atasco,Calle falsa #1524,2025-05-30 12:27:03.189421,Maipú
Atasco,Calle falsa #2184,2025-05-30 12:39:04.189421,Maipú
Atasco,Calle falsa #552,2025-05-30 12:56:49.189421,Maipú
Atasco,Calle falsa #1175,2025-05-30 13:40:44.189421,Maipú
Atasco,Calle falsa #2025,2025-05-30 13:51:06.189421,Maipú
Atasco,Calle falsa #1815,2025-05-30 14:00:39.189421,Maipú
Atasco,Calle falsa #596,2025-05-30 14:46:01.189421,Maipú
Atasco,Calle falsa #238,2025-05-30 14:58:27.189421,Maipú
Atasco,Calle falsa #1711,2025-05-30 15:40:46.189421,Maipú
Atasco,Calle falsa #2448,2025-05-30 15:53:57.189421,Maipú
Atasco,Calle falsa #1832,2025-05-30 15:59:47.189421,Maipú
Atasco,Calle falsa #1449,2025-05-30 16:15:06.189421,Maipú
Atasco,Calle falsa #1411,2025-05-30 16:29:28.189421,Maipú
Atasco,Calle falsa #612,2025-05-30 16:41:33.189421,Maipú
Atasco,Calle falsa #2775,2025-05-30 16:56:09.189421,Maipú
Atasco,Calle falsa #1367,2025-05-30 17:25:27.189421,Maipú
Atasco,Calle falsa #234,2025-05-30 17:42:20.189421,Maipú
Atasco,Calle falsa #1244,2025-05-30 18:17:57.189421,Maipú
Atasco,Calle falsa #1068,2025-05-30 18:26:26.189421,Maipú
Atasco,Calle falsa #180,2025-05-30 18:45:46.189421,Maipú
Atasco,Calle falsa #1506,2025-05-30 19:05:41.189421,Maipú
Atasco,Calle falsa #195,2025-05-30 19:21:28.189421,Maipú
Atasco,Calle falsa #2891,2025-05-30 19:31:47.189421,Maipú
Atasco,Calle falsa #2594,2025-05-30 19:57:02.189421,Maipú
Atasco,Calle falsa #2707,2025-05-30 20:03:13.189421,Maipú
Atasco,Calle falsa #6,2025-05-30 20:13:46.189421,Maipú
Atasco,Calle falsa #498,2025-05-30 20:19:31.189421,Maipú
Atasco,Calle falsa #898,2025-05-30 20:25:28.189421,Maipú
Atasco,Calle falsa #1887,2025-05-30 20:57:19.189421,Maipú
Atasco,Calle falsa #1193,2025-05-30 21:04:17.189421,Maipú
Atasco,Calle falsa #90,2025-05-30 21:18:16.189421,Maipú
Atasco,Calle falsa #708,2025-05-30 22:21:40.189421,Maipú
Atasco,Calle falsa #1915,2025-05-30 22:33:53.189421,Maipú
Atasco,Calle falsa #1944,2025-05-30 22:44:51.189421,Maipú
Atasco,Calle falsa #542,2025-05-30 22:54:17.189421,Maipú
Atasco,Calle falsa #2354,2025-05-30 23:12:20.189421,Maipú
Atasco,Calle falsa #688,2025-05-30 23:22:30.189421,Maipú
Atasco,Calle falsa #1120,2025-05-30 23:37:14.189421,Maipú
Atasco,Calle falsa #1062,2025-05-30 23:50:05.189421,Maipú
Atasco,Calle falsa #1990,2025-05-31 00:04:12.189421,Maipú
Atasco,Calle falsa #95,2025-05-31 00:13:49.189421,Maipú
Atasco,Calle falsa #1256,2025-05-31 00:22:40.189421,Maipú
Atasco,Calle falsa #191,2025-05-31 01:01:26.189421,Maipú
Atasco,Calle falsa #290,2025-05-31 01:56:07.189421,Maipú
Atasco,Calle falsa #2045,2025-05-31 02:03:59.189421,Maipú
Atasco,Calle falsa #1145,2025-05-31 02:12:09.189421,Maipú
Atasco,Calle falsa #320,2025-05-31 02:39:35.189421,Maipú
Atasco,Calle falsa #2973,2025-05-31 02:45:27.189421,Maipú
Atasco,Calle falsa #2168,2025-05-31 03:45:17.189421,Maipú
Atasco,Calle falsa #2575,2025-05-31 03:59:14.189421,Maipú
Atasco,Calle falsa #2968,2025-05-31 04:12:30.189421,Maipú
Atasco,Calle falsa #2102,2025-05-31 04:35:55.189421,Maipú
Atasco,Calle falsa #624,2025-05-31 04:49:29.189421,Maipú
Atasco,Calle falsa #2338,2025-05-31 04:56:03.189421,Maipú
Atasco,Calle falsa #3,2025-05-31 05:01:50.189421,Maipú
Atasco,Calle falsa #2969,2025-05-31 05:09:02.189421,Maipú
Atasco,Calle falsa #1325,2025-05-31 05:29:27.189421,Maipú
Atasco,Calle falsa #180,2025-05-31 05:46:40.189421,Maipú
Atasco,Calle falsa #455,2025-05-31 05:53:52.189421,Maipú
Atasco,Calle falsa #2954,2025-05-31 06:24:16.189421,Maipú
Atasco,Calle falsa #1328,2025-05-31 06:53:44.189421,Maipú
Atasco,Calle falsa #863,2025-05-31 07:16:56.189421,Maipú
Atasco,Calle falsa #106,2025-05-31 07:35:18.189421,Maipú
Atasco,Calle falsa #2000,2025-05-31 08:02:27.189421,Maipú
Atasco,Calle falsa #188,2025-05-31 08:30:58.189421,Maipú
Atasco,Calle falsa #141,2025-05-31 08:50:45.189421,Maipú
Atasco,Calle falsa #22,2025-05-31 09:01:59.189421,Maipú
Atasco,Calle falsa #889,2025-05-31 09:11:51.189421,Maipú
Atasco,Calle falsa #1666,2025-05-31 09:25:23.189421,Maipú
